"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"ENSG00000242294.6"	0.04073875377928	3.75067557195281	0.266026788786484	0.791387365968314	0.90274994482857	-6.04410012720404
"ENSG00000105438.9"	-0.033631206254424	5.17424080303125	-0.265883203507178	0.791497280209945	0.902793030135343	-6.04413706378373
"ENSG00000140319.10"	0.0588864574856327	5.30294733566212	0.265810395358131	0.791553016336468	0.902793030135343	-6.04415578571274
"ENSG00000013523.9"	-0.0255719859267876	5.03764055096875	-0.265619731464163	0.791698978656725	0.902793030135343	-6.04420478891755
"ENSG00000184056.14"	0.0370929843020298	1.89287155441161	0.265554358194844	0.791749026753594	0.902793030135343	-6.04422158266448
"ENSG00000260669.2"	0.0440616687292703	1.2583300877323	0.265525378204388	0.791771213373853	0.902793030135343	-6.04422902601945
"ENSG00000277715.1"	-0.0491320303244125	1.2192122103976	-0.265473979770981	0.791810563626082	0.902793030135343	-6.04424222543943
"ENSG00000211847.1"	0.0455837687327922	2.34744469891296	0.265450550010933	0.791828501455037	0.902793030135343	-6.04424824149439
"ENSG00000265753.2"	0.08682228552544	-0.192136061336531	0.265344581203843	0.791909632615697	0.902793030135343	-6.04427544447387
"ENSG00000283294.1"	0.0888653967246912	-0.0531264094958057	0.265309085091547	0.791936809442505	0.902793030135343	-6.04428455416857
"ENSG00000108651.10"	-0.0258818576226867	5.87100033340175	-0.265292552627784	0.79194946725312	0.902793030135343	-6.04428879663256
"ENSG00000272356.1"	-0.0415917523148437	2.98260312578558	-0.265126128269037	0.79207689049586	0.902861816625067	-6.0443314887971
"ENSG00000176714.9"	0.0595817751634619	0.851911443113368	0.265024289451114	0.792154866479595	0.902861816625067	-6.04435759992439
"ENSG00000263266.2"	0.126461946543301	-0.420610496475822	0.265008286902813	0.792167119511842	0.902861816625067	-6.04436170201433
"ENSG00000046647.13"	0.025438331049616	3.52135812965131	0.264827118976073	0.792305842141639	0.902960152898778	-6.04440812534209
"ENSG00000105085.10"	0.0238860686740976	3.60536574257353	0.264754067491591	0.792361780530791	0.902964136420621	-6.04442683544723
"ENSG00000112357.13"	-0.0368031609035724	1.99913693282077	-0.264636827723635	0.792451557929351	0.903006679313538	-6.04445685239594
"ENSG00000007312.12"	-0.0496592450904849	5.9536090879365	-0.264041462960874	0.792907507626542	0.90343082276705	-6.04460907935279
"ENSG00000270574.1"	0.0488239216697832	3.51211262642507	0.263954020127714	0.792974480352585	0.90343082276705	-6.04463140855198
"ENSG00000100359.21"	0.0515666883381365	1.46286725819907	0.263905281560516	0.793011810050457	0.90343082276705	-6.04464385111953
"ENSG00000197930.13"	-0.0248259740373671	6.803253558687	-0.26387495313113	0.793035039357712	0.90343082276705	-6.04465159256958
"ENSG00000102524.11"	-0.0604832363635621	5.77068685877368	-0.26380825711778	0.793086124179577	0.90343082276705	-6.04466861386757
"ENSG00000032219.18"	0.0348600166193975	6.770190738516	0.26363052587114	0.793222259266554	0.903503425532459	-6.04471395120377
"ENSG00000176871.8"	-0.027812876027137	5.12798755312428	-0.263551977224866	0.793282426487871	0.903503425532459	-6.04473397841613
"ENSG00000211594.2"	0.0654165029835458	0.873258268936617	0.263423327837215	0.793380972956546	0.903503425532459	-6.04476676674857
"ENSG00000180964.17"	-0.0595958893281874	3.07264953308913	-0.263376670913907	0.793416713377859	0.903503425532459	-6.04477865406039
"ENSG00000089163.4"	0.0687128780325526	0.211239414564977	0.263332239720729	0.793450749248163	0.903503425532459	-6.0447899723465
"ENSG00000157734.14"	0.0412233104140078	4.67151289923626	0.263314021206095	0.79346470539414	0.903503425532459	-6.04479461273304
"ENSG00000236552.2"	0.0603093296153401	2.78942036367882	0.263156619079042	0.793585284865022	0.903580970427585	-6.04483469085768
"ENSG00000184110.14"	-0.041942091591272	1.61451689565917	-0.26293361661639	0.793756126847994	0.903695592055894	-6.04489143140409
"ENSG00000265942.2"	0.0671288953992167	0.0930250326765732	0.262854049780468	0.793817085401685	0.903695592055894	-6.04491166471111
"ENSG00000224183.1"	-0.113958350583401	-0.689234120969582	-0.262819690095932	0.793843409794715	0.903695592055894	-6.04492040025864
"ENSG00000171219.9"	0.0509954958535679	2.21156887966131	0.262649861044559	0.793973526502102	0.90378396002335	-6.04496356058727
"ENSG00000223224.1"	-0.0641975456693248	0.414008360471363	-0.262487760911538	0.794097727120973	0.903855539230242	-6.04500473074756
"ENSG00000115523.16"	0.0849387260895726	7.02503586703318	0.262425031773806	0.79414579143823	0.903855539230242	-6.04502065588186
"ENSG00000105341.18"	0.0266090281250597	3.88101754503174	0.262306298407466	0.794236769522225	0.903855539230242	-6.0450507885001
"ENSG00000174175.17"	0.0770710046559477	3.52119007490755	0.262293745780198	0.794246387998232	0.903855539230242	-6.04505397336038
"ENSG00000134574.11"	0.0268676985466314	4.47769043282648	0.262072764327141	0.79441572077095	0.903988492514323	-6.04511001602766
"ENSG00000088930.8"	0.0240578634494453	7.15024330645767	0.261981511652543	0.7944856484191	0.904008319751524	-6.0451331446995
"ENSG00000238231.2"	0.0754953779113945	0.174346238528414	0.261812269024732	0.794615344899845	0.904053143599806	-6.04517601925054
"ENSG00000116774.12"	0.0757039443896307	0.0487978485339076	0.261793074996876	0.794630054317543	0.904053143599806	-6.04518087996557
"ENSG00000176410.7"	-0.0281153544732642	3.65321643773972	-0.26163810389239	0.794748819785462	0.904128521907241	-6.04522011199098
"ENSG00000170860.4"	-0.0595287088758383	3.6228435819006	-0.261363776225724	0.794959068784455	0.904307957606418	-6.04528950318609
"ENSG00000272369.1"	-0.0652633316588621	0.52065957366911	-0.261182680296901	0.795097871952532	0.904347649304912	-6.04533527164214
"ENSG00000102804.15"	-0.0464799113961893	5.97311118339539	-0.26118119848244	0.795099007734798	0.904347649304912	-6.04533564601133
"ENSG00000096996.15"	0.029603925287625	4.95379773767506	0.261017719943248	0.795224313641346	0.904374526487502	-6.04537693462195
"ENSG00000127666.9"	0.0430310317415037	4.1527363692799	0.260867771829666	0.795339253304338	0.904374526487502	-6.04541478328824
"ENSG00000143443.9"	-0.0430217613534671	1.37982023626594	-0.260817060031517	0.795378126434927	0.904374526487502	-6.04542757863558
"ENSG00000067141.17"	0.0451695069975488	2.99807399484086	0.260808995466889	0.795384308375545	0.904374526487502	-6.04542961321766
"ENSG00000117748.10"	0.0320893828423996	5.27868552745155	0.260807750409269	0.795385262783148	0.904374526487502	-6.0454299273235
"ENSG00000169032.9"	0.0206540836015314	6.04819452227011	0.260607912906307	0.795538453710852	0.904476293340505	-6.0454803233867
"ENSG00000244560.7"	0.0549530856436693	1.65111623790878	0.260553943185448	0.795579827078752	0.904476293340505	-6.04549392714738
"ENSG00000187621.14"	-0.0635080800567618	3.85175480564029	-0.260434652271723	0.795671277995912	0.904520537734954	-6.04552398598697
"ENSG00000086300.15"	0.0402641985209211	6.28495588765919	0.260181010384647	0.795865734817176	0.904648605311151	-6.04558785287875
"ENSG00000234807.6"	-0.0367486143646367	1.24573066508283	-0.260150644783923	0.795889015754055	0.904648605311151	-6.0455954947624
"ENSG00000111641.11"	0.0541072669839423	0.858938995275479	0.260020125023309	0.795989085803169	0.904702625873587	-6.04562833156911
"ENSG00000182600.9"	-0.0542876814728547	0.659838471773684	-0.259779909445075	0.796173269149466	0.904755453984605	-6.04568872324972
"ENSG00000196814.15"	0.0337310545916454	3.985860502014	0.259776220200696	0.796176097939098	0.904755453984605	-6.04568965031467
"ENSG00000254528.7"	-0.0762035053764906	0.109915492475006	-0.259671409002898	0.796256464827358	0.904755453984605	-6.04571598268706
"ENSG00000175931.13"	0.0686781757103043	6.31253281304012	0.259539647274325	0.796357499946346	0.904755453984605	-6.04574907097909
"ENSG00000179855.7"	-0.063842505360528	1.37504005127594	-0.2595077101404	0.796381989925962	0.904755453984605	-6.04575708858069
"ENSG00000265241.6"	-0.0254390964286175	6.28223484718715	-0.259490012349415	0.796395561005587	0.904755453984605	-6.04576153106792
"ENSG00000258210.1"	0.0892957632312197	-0.277212036071283	0.259349076341851	0.79650363629736	0.904755453984605	-6.04579689794619
"ENSG00000138496.16"	-0.0466052975348656	7.31530738037708	-0.259290430365064	0.79654860953368	0.904755453984605	-6.0458116090886
"ENSG00000234043.3"	-0.070462388297085	0.367215022809783	-0.259273016647019	0.79656196354663	0.904755453984605	-6.04581597662145
"ENSG00000141469.18"	-0.0700223070552024	4.86180521671666	-0.259196414146692	0.796620708238243	0.904755453984605	-6.04583518581402
"ENSG00000167114.13"	-0.0390430827451027	3.57030848188252	-0.259093324218166	0.79669976740562	0.904755453984605	-6.04586102818236
"ENSG00000264364.3"	-0.0227449373490272	6.22576651878306	-0.259053346808068	0.796730426467575	0.904755453984605	-6.04587104687821
"ENSG00000095951.17"	-0.0180085391287319	6.9265178260501	-0.258970070900469	0.796794292605326	0.904755453984605	-6.04589191161466
"ENSG00000168765.17"	-0.0627840158732087	2.63395993043005	-0.258964130698619	0.796798848331357	0.904755453984605	-6.04589339967368
"ENSG00000231615.2"	-0.0542561499196523	1.26929394615386	-0.258931633100047	0.796823771879577	0.904755453984605	-6.04590153993012
"ENSG00000196542.8"	0.0805336909599473	0.430754554745266	0.258707673949965	0.796995539822446	0.904890814682682	-6.04595761129955
"ENSG00000004809.14"	0.126867200086663	-0.0585170267948486	0.258631642070675	0.797053855620121	0.904897355009049	-6.0459766359669
"ENSG00000115042.10"	0.0255924530433398	4.06351132312328	0.258427507976386	0.797210430499864	0.905015440914265	-6.0460276867422
"ENSG00000249437.7"	-0.063500470580987	5.08235400598986	-0.258287832467459	0.797317569226993	0.905077393654428	-6.04606259426672
"ENSG00000006555.11"	0.027252021400658	3.91233422049649	0.258138333778195	0.797432247236593	0.905147895900828	-6.04609993594096
"ENSG00000136478.7"	-0.0239933806473713	4.89761005529127	-0.257642319809564	0.797812763792189	0.905465873137014	-6.04622367555022
"ENSG00000100104.13"	0.0493522959127635	5.23592342449774	0.257636067225963	0.797817560771381	0.905465873137014	-6.04622523385528
"ENSG00000143321.19"	0.0754873249397932	7.30043502983125	0.257358829784882	0.79803026512511	0.905589458290475	-6.04629429067379
"ENSG00000197837.3"	-0.0283985541380929	5.5776036456423	-0.257357032312689	0.798031644246799	0.905589458290475	-6.04629473816262
"ENSG00000243650.3"	0.0341196063033076	3.06396730392591	0.257208999161821	0.798145225833	0.905658659443298	-6.04633158098831
"ENSG00000108406.10"	0.0231024944445002	5.36521857788726	0.25687641393441	0.798400425012389	0.905866801281585	-6.0464142784683
"ENSG00000111667.13"	-0.0314211061225764	5.08925582689775	-0.256832813976347	0.798433881766136	0.905866801281585	-6.04642511170969
"ENSG00000184270.5"	0.0402156885677174	3.67934808545644	0.256728555702025	0.798513886681544	0.905897878426753	-6.046451009233
"ENSG00000156253.7"	-0.0401720787130286	2.18200025800072	-0.256242090923413	0.798887215152444	0.906226211561616	-6.04657170741956
"ENSG00000224888.4"	-0.0856472762136956	-0.0221412474137156	-0.256214273446189	0.798908564600637	0.906226211561616	-6.04657860239537
"ENSG00000206732.1"	0.0652619428241779	0.298982705192596	0.256136525318482	0.798968235810405	0.906234195269009	-6.04659786946802
"ENSG00000151729.11"	-0.0412661867797297	1.47055063456912	-0.255988943015926	0.799081507653405	0.906273228448377	-6.04663442638788
"ENSG00000198804.2"	-0.0720546186530182	11.3415859899464	-0.255954532017177	0.799107919288144	0.906273228448377	-6.04664294715478
"ENSG00000254851.1"	-0.169267558467504	-1.45593321273171	-0.255881939395103	0.799163637420908	0.906273594705898	-6.04666091861534
"ENSG00000183060.15"	0.0311505631716926	3.51100013747721	0.255816960301819	0.799213512720081	0.906273594705898	-6.04667700091443
"ENSG00000270894.1"	0.052133540663855	0.976741338733458	0.25563204240692	0.799355452773432	0.9063748558349	-6.0467227457325
"ENSG00000284770.2"	0.0313440708413024	3.31640357811151	0.255480901119752	0.799471471519513	0.906446713856379	-6.04676011042916
"ENSG00000244116.3"	-0.095109943865836	-0.306330613744244	-0.255233077433941	0.799661715285649	0.906450826225863	-6.04682132897583
"ENSG00000182551.14"	0.023794387208933	5.01579656852296	0.255216501001526	0.799674440750066	0.906450826225863	-6.04682542164871
"ENSG00000120708.17"	-0.0319378973580928	6.87212709359019	-0.255125911200449	0.799743986074379	0.906450826225863	-6.04684778332473
"ENSG00000115524.16"	-0.0235205421196643	9.07583682375765	-0.255115387917319	0.799752064851	0.906450826225863	-6.04685038043565
"ENSG00000267216.1"	-0.0301757427317142	2.32195423140416	-0.255026090938528	0.799820619474467	0.906450826225863	-6.04687241433113
"ENSG00000196511.14"	0.0264258399297574	5.10299505658313	0.255024239122865	0.799822041157846	0.906450826225863	-6.04687287118247
"ENSG00000099901.17"	-0.0253839725150176	4.27208703430577	-0.25499613518492	0.799843617310346	0.906450826225863	-6.04687980414554
"ENSG00000168883.20"	-0.0158631897190524	5.65180324165394	-0.25490814470685	0.799911170997555	0.906467720299849	-6.04690150559826
"ENSG00000065675.14"	-0.022241853475446	6.26459959083749	-0.2546958235804	0.800074184486638	0.906592781078706	-6.04695384047782
"ENSG00000167460.16"	0.0325040872767062	7.57294712138864	0.254431997796726	0.800276754160111	0.906680600153617	-6.04701881011879
"ENSG00000167397.15"	-0.0394394197958285	2.56109294573058	-0.254289825587939	0.800385922016913	0.906680600153617	-6.04705379355671
"ENSG00000102178.13"	-0.0419299743409738	4.56334874136976	-0.254284303754658	0.800390162073799	0.906680600153617	-6.04705515188682
"ENSG00000142534.7"	0.048911433960253	9.08345370709693	0.254252807692597	0.800414347109653	0.906680600153617	-6.04706289912261
"ENSG00000168497.5"	0.107075184816034	5.73306574895707	0.254169135263893	0.800478598027807	0.906680600153617	-6.04708347577931
"ENSG00000261430.1"	0.0773313381685753	-0.195451913398512	0.254083531935855	0.800544333099583	0.906680600153617	-6.04710452029258
"ENSG00000214719.12"	-0.0686707617490009	0.800648234368577	-0.254067556759672	0.800556600650396	0.906680600153617	-6.04710844680828
"ENSG00000164611.13"	-0.0510346920817971	0.878156014095197	-0.254046257846533	0.8005729564488	0.906680600153617	-6.04711368145478
"ENSG00000158683.8"	0.0491723507744148	1.5243473601037	0.253875594424229	0.800704015058281	0.906769385114015	-6.04715560970487
"ENSG00000101916.11"	-0.0429317449952515	7.06309730500436	-0.253800649297909	0.800761569959591	0.906774923483344	-6.04717401319677
"ENSG00000140403.12"	-0.042277564134646	5.13637172361218	-0.253654131918286	0.80087409275386	0.906837387565148	-6.0472099762898
"ENSG00000137414.6"	-0.0373594057866447	6.48354422020597	-0.253591665489219	0.800922067179881	0.906837387565148	-6.04722530255016
"ENSG00000205937.12"	0.0189916097557568	6.61393756058766	0.253307528931376	0.80114029478383	0.906910814111199	-6.04729496851139
"ENSG00000226180.3"	-0.0430941538846548	1.9940880288159	-0.253304617289421	0.801142531117736	0.906910814111199	-6.04729568199859
"ENSG00000259004.1"	0.0577914279629922	0.284852995671302	0.253301488126758	0.801144934523832	0.906910814111199	-6.04729644877934
"ENSG00000268471.6"	-0.0318337994543905	3.20220148462084	-0.252837729025325	0.801501153985058	0.907221269309689	-6.04740998546925
"ENSG00000200879.1"	-0.0656734724567283	-0.197262672963177	-0.252718618607711	0.801592651141892	0.907221269309689	-6.0474391123881
"ENSG00000160959.8"	0.0345563707224077	4.46866021705669	0.252717799124829	0.801593280654528	0.907221269309689	-6.04743931273468
"ENSG00000233674.2"	-0.0510720916802966	-0.0242861369378585	-0.252669103433027	0.801630688084977	0.907221269309689	-6.04745121665939
"ENSG00000075239.13"	-0.0383112542854511	3.2850326601921	-0.252582188725191	0.801697456059312	0.907221269309689	-6.04747245774405
"ENSG00000101546.13"	-0.0288058834390683	3.74012477946224	-0.252487003650578	0.801770579053734	0.907221269309689	-6.04749571166352
"ENSG00000184903.9"	0.0388111005821323	3.48215178776258	0.252444150794965	0.80180350002203	0.907221269309689	-6.04750617785571
"ENSG00000167562.12"	-0.0247551417613581	5.73008126708024	-0.252395720725639	0.801840706025952	0.907221269309689	-6.04751800406971
"ENSG00000100292.17"	0.0568414903979031	4.65539602601823	0.252127670592332	0.802046641731157	0.907394643362051	-6.04758341873253
"ENSG00000011021.23"	-0.0237731219573147	5.44314103597662	-0.25200238797096	0.802142897867312	0.907443916917173	-6.04761396879938
"ENSG00000272632.1"	-0.0845254785453966	0.00982145598464531	-0.251903409805654	0.802218946167219	0.907444187914165	-6.04763809383958
"ENSG00000183508.5"	0.103618758551541	9.28565194299813	0.25186164396058	0.802251036870631	0.907444187914165	-6.04764827105453
"ENSG00000157240.3"	-0.0547428497795686	2.49693360948415	-0.251796296563774	0.802301247102877	0.907444187914165	-6.04766419108434
"ENSG00000181652.19"	-0.0429189203905072	2.7225616667567	-0.251684027256138	0.802387512154792	0.907482145578114	-6.04769153268165
"ENSG00000236790.5"	-0.0601803913769885	3.42878381949003	-0.251535097739632	0.802501949871245	0.907551958810055	-6.04772778359007
"ENSG00000259305.6"	-0.0625209530099576	-0.0893669635201717	-0.25094734230992	0.802953624891043	0.907994827497399	-6.0478706401935
"ENSG00000272735.1"	-0.0655005947268899	0.463877292624574	-0.250888267020415	0.802999026501504	0.907994827497399	-6.04788498027759
"ENSG00000259512.3"	0.0426913323175054	0.860985909418558	0.250752347728065	0.803103488261571	0.908053313691078	-6.04791796088408
"ENSG00000166441.13"	0.0544729857974424	8.35277262433817	0.250678564173069	0.803160196669948	0.908057801974073	-6.04793585688667
"ENSG00000223519.8"	0.109598265714812	0.620211704043265	0.250345055988941	0.803416537026486	0.908287979942353	-6.04801668287899
"ENSG00000203747.11"	0.058892484339391	7.641254591505	0.25005799803496	0.80363719238848	0.908477787311723	-6.04808616569319
"ENSG00000142627.13"	-0.0851837939911998	-0.127334373467019	-0.249985550151799	0.803692884093981	0.908481097579448	-6.04810368925031
"ENSG00000122779.18"	0.0162732648056574	5.56656284126033	0.249839141623653	0.80380543352635	0.908548674224164	-6.04813908681261
"ENSG00000141542.11"	0.0589554165503323	1.27184554824385	0.249654445634129	0.803947421879239	0.908649514895414	-6.04818371173375
"ENSG00000123349.14"	0.0647815393800508	5.87786679232022	0.249515407178676	0.804054314590585	0.908682657346367	-6.04821728349689
"ENSG00000188846.13"	0.0482159126228616	8.0211890287266	0.249479012151807	0.804082295698063	0.908682657346367	-6.04822606823921
"ENSG00000273118.1"	0.0938821255458329	-0.317442284213667	0.24933580574365	0.80419239770375	0.908747437399958	-6.04826062185732
"ENSG00000132002.8"	0.0282386738097067	6.35530409967966	0.249191883751269	0.804303053915395	0.908788729624821	-6.04829532820205
"ENSG00000235760.4"	0.0661178356412657	0.823038706205226	0.249150982969898	0.804334501727996	0.908788729624821	-6.04830518765295
"ENSG00000069943.10"	-0.0393615858727285	5.62308665340592	-0.249064074185116	0.804401325281744	0.908804594402957	-6.04832613233221
"ENSG00000100335.15"	-0.01980214350381	5.72073737976157	-0.248677547836527	0.804698540540738	0.909035540375377	-6.04841919540744
"ENSG00000162496.9"	0.0352969839321808	4.73182397562048	0.248660914087231	0.804711331536851	0.909035540375377	-6.0484231970428
"ENSG00000009790.15"	-0.016924338914432	8.36785491295269	-0.248106042038201	0.80513804713513	0.909454746849423	-6.04855653145373
"ENSG00000133321.11"	-0.0408994745156779	5.29070927086418	-0.248032057734489	0.805194948127614	0.909454746849423	-6.04857428725971
"ENSG00000101972.18"	-0.029506017409906	8.04860545125075	-0.24797232594083	0.80524088835634	0.909454746849423	-6.04858861869262
"ENSG00000149187.18"	0.0137506984602629	7.99660889547569	0.24788932296435	0.805304727801357	0.909467191609849	-6.04860852785899
"ENSG00000164733.21"	0.049991118427041	8.27905101148695	0.24762665634533	0.805506759397761	0.909635691172733	-6.0486714875042
"ENSG00000267682.1"	-0.0298364122632053	2.14095060840995	-0.247089143645517	0.805920232263621	0.909953443024528	-6.04880011865795
"ENSG00000160613.12"	0.0206842058958081	7.84229824723466	0.247073025278179	0.805932631920134	0.909953443024528	-6.04880397160937
"ENSG00000211861.1"	0.0361746534120657	2.56284218556832	0.247054758921289	0.805946684058779	0.909953443024528	-6.04880833771547
"ENSG00000277039.1"	-0.0607122460426685	-0.197700399099266	-0.246938790961914	0.806035898641245	0.909994498905315	-6.04883604938483
"ENSG00000253347.1"	-0.0691207249952757	0.0918545561687346	-0.246564583052	0.80632379594477	0.910259842550292	-6.04892538150964
"ENSG00000119820.11"	0.0222775290298687	6.83769973569327	0.24648384551163	0.806385915023303	0.910270286820378	-6.04894463771737
"ENSG00000163602.10"	0.0292793087861849	6.48888910822312	0.246411575611928	0.806441520209053	0.910273377144321	-6.04896186902643
"ENSG00000113240.13"	-0.0316928260181637	6.39051713336593	-0.246223018999388	0.806586602313023	0.910363115948691	-6.04900680284593
"ENSG00000280047.1"	0.0406531739893872	1.95679949844106	0.246170818646873	0.806626768318808	0.910363115948691	-6.04901923634268
"ENSG00000165140.10"	0.0399345302138077	3.76841414670029	0.246046094986569	0.806722740133018	0.910411754578902	-6.0490489333746
"ENSG00000171100.14"	0.0206441808684152	5.34318543332388	0.245922339635559	0.80681796982622	0.910459549381823	-6.0490783850148
"ENSG00000106049.9"	-0.0263021760694468	3.5996906807122	-0.245694967239698	0.806992940498712	0.910591742510148	-6.04913245721034
"ENSG00000100897.17"	0.0315918107937012	6.41160343681545	0.245632663694928	0.807040886903523	0.910591742510148	-6.04914726511951
"ENSG00000247271.6"	0.0287752766381772	2.96496279998014	0.245328543393125	0.807274936897375	0.910796138097045	-6.04921949273283
"ENSG00000062524.16"	0.050255938866381	2.19776413099298	0.245088590932244	0.807459616102897	0.910944808679052	-6.04927641770388
"ENSG00000118816.10"	-0.038717206173617	8.92860681499823	-0.244933803757611	0.807578753798177	0.910988467742257	-6.04931310906471
"ENSG00000067900.8"	0.0251156941225386	8.05636138971832	0.244839323629602	0.80765147620087	0.910988467742257	-6.04933549364414
"ENSG00000172113.9"	-0.0167841170573952	5.10872731787171	-0.244832091873117	0.807657042634775	0.910988467742257	-6.04933720666363
"ENSG00000270108.1"	0.0359725164202138	3.47106276298469	0.244537487459848	0.807883814344347	0.911184561468686	-6.04940694806878
"ENSG00000273165.1"	-0.0487859177300969	1.86021728802621	-0.244321482209088	0.808050094948873	0.911188847027664	-6.04945802956267
"ENSG00000014138.9"	-0.0326244357139709	3.06417853693289	-0.244303243645062	0.808064135385345	0.911188847027664	-6.04946234060546
"ENSG00000101811.13"	-0.0277342558867839	3.3099930066381	-0.244272023691919	0.808088169320773	0.911188847027664	-6.04946971930956
"ENSG00000255121.2"	-0.0299004355590826	2.52437056521952	-0.244235801879905	0.808116054052111	0.911188847027664	-6.04947827900332
"ENSG00000165810.17"	-0.0883090657245206	0.580667671735185	-0.244170725623578	0.808166152507174	0.911188847027664	-6.04949365420396
"ENSG00000261799.1"	-0.0265623373692394	4.79373096765674	-0.244120085040198	0.808205138332354	0.911188847027664	-6.04950561594229
"ENSG00000119457.8"	-0.0432882212685919	3.12520461935156	-0.24398617317981	0.808308233201765	0.911213138222721	-6.04953723514429
"ENSG00000268001.1"	0.0365660419714455	4.34200672440058	0.243954616399471	0.808332528354852	0.911213138222721	-6.0495446837964
"ENSG00000103145.10"	0.0695312693823562	1.93475324280196	0.243846304372792	0.808415917820852	0.911247481050045	-6.04957024242279
"ENSG00000144802.11"	-0.028521408398305	6.98672034607382	-0.243698195181265	0.808529950773951	0.911316358498683	-6.04960517375055
"ENSG00000133454.15"	0.0791209961014725	-0.427541524440241	0.243508844566376	0.80867574264016	0.911389912834184	-6.04964980097709
"ENSG00000224914.3"	0.0426534162458756	2.24412114396428	0.243418089346188	0.808745622705252	0.911389912834184	-6.04967117841731
"ENSG00000102755.12"	-0.044868538534951	2.22804852635998	-0.24331867063161	0.8088221753296	0.911389912834184	-6.04969458742636
"ENSG00000104728.16"	-0.0772386909450357	0.327880459950616	-0.243302814342683	0.80883438488091	0.911389912834184	-6.04969832004691
"ENSG00000226816.3"	0.0655688212274775	0.50827001117594	0.243269716318703	0.80885987095012	0.911389912834184	-6.04970611064468
"ENSG00000284707.1"	0.0342625708701814	2.74064023565524	0.242989764220644	0.809075447432892	0.911513927707779	-6.0497719633588
"ENSG00000023191.17"	0.0416853634225598	5.6539319619264	0.242989288831065	0.809075813518294	0.911513927707779	-6.04977207511966
"ENSG00000101413.11"	0.0132244595320028	5.59889845466603	0.242858453172429	0.809176568364941	0.911567793385733	-6.0498028254057
"ENSG00000161677.11"	0.0732539075162062	1.84700400372113	0.242605131392593	0.809371657469114	0.911597918934728	-6.0498623166352
"ENSG00000111786.9"	0.0135561817543186	6.33508480432556	0.242598789957253	0.809376541315677	0.911597918934728	-6.04986380509202
"ENSG00000166091.21"	-0.117658705455946	0.935543991797842	-0.242456391226431	0.809486211494755	0.911597918934728	-6.04989721859344
"ENSG00000164171.11"	-0.120884179958809	0.0896832164936344	-0.242453751227521	0.809488244759697	0.911597918934728	-6.04989783787775
"ENSG00000250011.1"	-0.0470320598274374	1.4065414369554	-0.242394431604307	0.809533931685518	0.911597918934728	-6.04991175115268
"ENSG00000179262.10"	0.0628227757967634	6.09320001071495	0.242369352328308	0.809553247502383	0.911597918934728	-6.0499176324153
"ENSG00000232063.1"	-0.0571026330430371	1.15623025246188	-0.242284641538287	0.809618491822539	0.911597918934728	-6.04993749319058
"ENSG00000279502.1"	0.0635276369205008	0.803881100364832	0.242201515470935	0.809682516915903	0.911597918934728	-6.04995697569007
"ENSG00000125462.17"	0.102554498207877	-0.0919786523614499	0.242125655820222	0.809740946440682	0.911597918934728	-6.04997474931922
"ENSG00000176853.16"	-0.0203667183690639	6.75780669872322	-0.242104683898751	0.809757099877302	0.911597918934728	-6.04997966198128
"ENSG00000150779.11"	-0.0579181403310867	2.72913453803321	-0.2420675537189	0.809785699274402	0.911597918934728	-6.04998835866635
"ENSG00000285668.1"	-0.246057083144598	-1.93948603563763	-0.241879748378368	0.809930359727724	0.911687443252895	-6.05003232632596
"ENSG00000131462.8"	0.0423255349729144	2.08025864218721	0.241809543276432	0.809984438196261	0.911687443252895	-6.05004875350888
"ENSG00000197111.15"	0.0300853408257424	8.27915536961508	0.241758088473358	0.810024074043605	0.911687443252895	-6.05006079031809
"ENSG00000176058.13"	0.0486793046953573	2.07913376096205	0.24145927657843	0.810254260018904	0.911886910844205	-6.0501306408106
"ENSG00000168653.11"	0.0622893610691744	3.90077268916519	0.241390366194653	0.810307346668951	0.911887051957255	-6.05014673712725
"ENSG00000130826.18"	0.0211214635354215	4.95538223749078	0.240802631562739	0.810760157723523	0.912336997299759	-6.05028383592585
"ENSG00000100201.21"	-0.0178952873045635	10.8139355115311	-0.240638990010618	0.81088624446792	0.912419249591468	-6.05032194869078
"ENSG00000187260.15"	0.078154008090049	0.515228571849333	0.240523912616101	0.810974915286887	0.912459393021606	-6.05034873519523
"ENSG00000134291.12"	0.0263856075717297	3.2642162700572	0.240422343429834	0.811053179678811	0.912487823295202	-6.05037236678376
"ENSG00000120279.6"	-0.102252993738833	0.425820886335288	-0.240117431654506	0.811288141922605	0.912645064499601	-6.05044324926059
"ENSG00000226471.6"	-0.038037346478986	2.82181044591073	-0.24000271564498	0.811376545581721	0.912645064499601	-6.05046989392727
"ENSG00000145741.15"	0.052887322744307	7.34563939540849	0.239984048372725	0.811390931386537	0.912645064499601	-6.0504742285047
"ENSG00000101945.16"	0.0350841274120253	3.018917989493	0.239965841207643	0.811404962676262	0.912645064499601	-6.05047845592038
"ENSG00000276255.2"	-0.0278705268744606	3.35480631740586	-0.239662471075558	0.811638763033353	0.912788353969396	-6.05054884659251
"ENSG00000256361.1"	-0.0504821258422157	1.38632596967935	-0.23961878903716	0.811672429200634	0.912788353969396	-6.05055897477776
"ENSG00000197580.11"	-0.0488767601459956	1.15699392972996	-0.239594177356936	0.811691397817715	0.912788353969396	-6.05056468046911
